customer_unique_id,frequency,recency,T,monetary_value,p_alive,pred_purch_6m,clv_12m
6c005d6d2d21634f3eabb0720c780d75,1.0,47.0,201.0,35.379999999999995,0.019199083554986326,0.02002493781830062,1.343963247456338
6c2f6983a60ac0dc8a9ee65579959538,1.0,19.0,384.0,122.17,0.0037350844332747946,0.0028262563422400233,0.6390850344850052
6c5524784076044070d9fe6cf151912d,1.0,213.0,283.0,36.46,0.05892300782460481,0.05252019164428714,3.7106280850928086
6c70bee45f245a4ebeddb2ece21b567d,1.0,61.0,532.0,293.39,0.0035297436295634596,0.002188734318950744,1.197904378408866
6c722fdc0ca8a586dcfa980f2f1278eb,1.0,48.0,459.0,197.03,0.00405860217511303,0.0027623598694195427,1.0098435125376748
6caedf47165dd303190404ba0d47e802,1.0,70.0,253.0,37.129999999999995,0.0177945421033427,0.016749974808854,1.1932367058079059
6cea4abf8f997010abe48d8b4ef9c5f2,1.0,143.0,234.0,40.25,0.04552029423635634,0.04442868163209595,3.387099706149273
6cf5a61d865d979d060812cdb48ce484,1.0,193.0,395.0,152.51,0.026724153318713365,0.01989512203547629,5.594315780162565
6d3d5771a12f5e7d00729f940bb28fd2,1.0,33.0,481.0,220.85,0.002918941048708725,0.0019298697511444369,0.7921048298837252
6d74740d498504341df1e7f104daebf0,1.0,188.0,463.0,55.78,0.018435311285319243,0.012480592300708837,1.355244757286397
6d97028799b1d0a91160e11d45cfeb7b,1.0,43.0,550.0,81.28,0.0025311428845538075,0.001535871190177963,0.24137243584930998
6dcf48fcc0c4d96dd7af8a0897ae9de8,1.0,97.0,189.0,238.22999999999996,0.040017966660156695,0.04281074503516844,17.659794634322886
6e08abf5cfb67eeea9e48463da288788,1.0,35.0,179.0,162.41,0.01927327569156086,0.021069671299642358,5.9484304027066415
6e0d94e83bae00a64c12c9497158ee1c,1.0,51.0,439.0,35.4,0.004663246996104426,0.0032612280179583376,0.232108624625611
6e10d6571ddd6b7b58d61e4d5e7dde95,1.0,21.0,79.0,157.2,0.0426349331687605,0.059845303000360874,15.694860477872192
6e1512c1c3221bd24fa4848202727ab3,1.0,166.0,477.0,77.6,0.014290912676490875,0.009497868744443546,1.4121108336547419
6e1550b8966f327f29bc06b18972dbec,1.0,10.0,515.0,82.73,0.0017002057159337923,0.0010765518004478944,0.17117692982539406
6e26bbeaa107ec34112c64e1ee31c0f5,1.0,182.0,470.0,1376.45,0.01697173038076175,0.011383680306216566,28.649444163858114
6e2f539e9e0e323859a81079581db712,1.0,196.0,393.0,32.379999999999995,0.027667289811110315,0.020657877248632047,1.3453088890647142
6e620488162fe1129d32f26b751d770a,1.0,147.0,384.0,41.75,0.018855875194108345,0.01426782655328379,1.1673696757467857
6eb453dca2505def092eb261e3a3d8d0,1.0,279.0,481.0,73.2,0.0331989759889439,0.02194963805739631,3.089144785693568
